id,text,Joy,Fear,Anger,Sadness,Disgust,Surprise
122009,I felt sad when my first boyfriend and I left each other. It was neither  his fault nor mine.,0,0,0,1,0,
122009,I felt it today when the bus driver shouted rather indecent words  at a man without any reason whatsoever.,0,0,0,0,1,
122010,When I learned that my parents were going abroad and leaving me  alone for a few years.,1,0,0,0,0,
122010,I was at the seaside and my brother disappeared for a couple of  hours.,0,1,0,0,0,
122017,When I was admitted to the Institute. I had problems with many  people about my applying for this institute and I decided to  prove that one can pass excellently without visiting any  preparatory couse. That is - I proved what I could do on my own.,1,0,0,0,0,
122017,Once as a child I dreamed of a fire. Since that time I hadn't  wanted to sleep in that bed and had feared the night darkness  (and so it is now).,0,1,0,0,0,
122017,A chief was unjustly punished on an autumn brigade and the one  who was really guilty kept silent. I stepped in front and told  the truth. The guilty chief called me in after the roll-call and  threatened me.,0,0,1,0,0,
122017,Years ago I fell in love for the first time. as natural for every  school-girl I was day-dreaming. Later (after 3 years) we left  each other. No one was to blame but I felt deep sadness. Even now  I remember about it quite often.,0,0,0,1,0,
122017,"It was at a comsomol(??) meeting, the last one because we were to  graduate. The way one of my fellow-students behaved made me feel  disgusted.",0,0,0,0,1,
122018,When I learned I was admitted to study what I wanted most -  floriculture (this is a narrow specialization from the general  one).,1,0,0,0,0,
122018,I was walking on the pavement when a white car rolled on it and  directed towards me. I was quite near the house wall when it  rolled by and hit me.,0,1,0,0,0,
122018,My grandmother's brother had taken active part in the resistance  movement. He had been in prison many times and there he lost his  health. He became an invalid. When we phoned to First Aid the  nurse on duty behaved quite unkindly when she understood how old  he was (79).,0,0,1,0,0,
122018,My boyfriend is a soldier. He was on a leave. I felt sad when we  had to get separated again.,0,0,0,1,0,
122018,I felt disgusted about a teacher who had rejected all that was  human in her. She refused to accept the flowers we gave her for  the eighth of March and asked for a foreign parfume instead.,0,0,0,0,1,
122019,"I was very glad when I learned I was a student already. I heard  about it over the phone, I didn't believe it at first.",1,0,0,0,0,
122019,I had worries about a certain illness.,0,1,0,0,0,
122019,"I suffered from a gynaecological illness. I was quite displeased  to hear that my roommates had talked about it and they had  misrepresented the truth. I felt deeply hurt when I learned that  it was done by a \good\"" acquaintance of mine.""",0,0,1,0,0,
122019,When my first boyfriend left me. I tried not to let him  understand I felt miserable.,0,0,0,1,0,
122019,I hate hypocrisy. My friend (girl) tried to intrude into my  affairs with my future husband. After that she behaved as if  nothing had happened.,0,0,0,0,1,
122020,I felt glad when I took the rather difficult organic chemistry  examination.,1,0,0,0,0,
122020,This was what I felt when my boyfriend went to Bourgas to study  there. I had the feeling I would lose him. Anyway the distance  Plovdiv-Bourgas seemed to me so great.,0,1,0,0,0,
122020,"I confronted with this feeling at the Institute quite recently,  the pedology lecturer was the cause.",0,0,1,0,0,
122020,This feeling was quite deep when my friend (girl) died in a car  accident.,0,0,0,1,0,
122020,I am disgusted with the behavior of a car driver whose car would  run over me and my friends during our autumn brigade.,0,0,0,0,1,
122021,"I sensed a strong feeling of joy when in the plant, at my working  place, I got a message that I was admitted as full time student at  the Higher Agricultural Institute.",1,0,0,0,0,
122021,Fear when fulfilling my obligations on my first night fatigue  duty as a soldier.,0,1,0,0,0,
122021,When on a car journey a fellow student crossed our way with his  own car and we had to bump into a roadside trunk.,0,0,1,0,0,
122021,The loss of a close relative who was ill with cancer.,0,0,0,1,0,
122021,I am disgusted with a nieghbour who is looking for all sorts of  quarrel with my parents and me. He feels we are hampering his  living close to us. This has been going on for quite a long time.,0,0,0,0,1,
122022,After a difficult exam. When I had not hoped to take it and had  got a high mark. When you present someone with something and he  feels glad.,1,0,0,0,0,
122022,Fear from the unknown. I felt fear when I sat for the entrance  examinations.,0,1,0,0,0,
122022,I feel angry at people's indifference at our ability to be  present at an event and to stay partial to what happens.,0,0,1,0,0,
122022,"When you are far away from relatives and friends. I feel sad for  my early years, for the freedom and the carefree years of  childhood.",0,0,0,1,0,
122022,"I feel disgusted with the bootlickers, with helpless people.",0,0,0,0,1,
122023,"I was sitting for an exam in biochemistry, I was very excited  because it was a supplementary examination. I passed the exam  very well and was glad because I recovered my selfconfidence.",1,0,0,0,0,
122023,"Students fear many things but we seem to fear the examinations  most of all. I remember I was horror stricken before my  microbiology exam, because it was a decisive one.",0,1,0,0,0,
122023,It was necessary to organise a competition in connection with a  celebration. Everyone was to be present at that event. It turned  out that there was no audience at all because everyone had  pretended to be very intelligent and no one had come. I got  furious.,0,0,1,0,0,
122023,When I part with my friends I feel always sad for some time. I  can't remember a concrete example now. For example I have just  parted with a friend of mine and I am feeling sad.,0,0,0,1,0,
122023,"In autumn I had to move to another lodging. My landlords, quite  intelligent people, warned me I had to move in the nearest  future. But I had difficulties in moving my luggage because I  couldn't wait for a car to come. How amazed I was to hear them  threatening me they would throw our my things. And at that my  luggage was well packed and did not stand in their way. I was  quite  disappointed and disgusted.",0,0,0,0,1,
122024,When I succeded in establishing a contact with a girl (who is now  my girlfriend).,1,0,0,0,0,
122024,I fear before each exam.,0,1,0,0,0,
122024,When my bosom friend tried to lie to me.,0,0,1,0,0,
122024,When I quarrelled with a very close friend of mine.,0,0,0,1,0,
122024,When I see the acts and deeds of a blind drunk man.,0,0,0,0,1,
122025,"I feel joy usually after each taken exam, the last one was in  February.",1,0,0,0,0,
122025,It was not long ago when I and two of friends of mine got quite drunk  and one of them began to rave under the influence of the alcohol.  I felt fear of what could have happened.,0,1,0,0,0,
122025,"I felt anger at my last exam, I felt angry with our teacher,  because he did not rate me objectively and I failed.",0,0,1,0,0,
122025,"I met a girl some time ago and I cared very much about her but it  happened so that we left each other. I felt some sort of sadness, I think  I can call it so.",0,0,0,1,0,
122025,I had a very good friend (boy) and I thought I could rely on him  but he behaved badly with a girl who used to trust us completely.,0,0,0,0,1,
122026,When I was admitted to the Higher Institute.,1,0,0,0,0,
122026,I felt fear when I fell down and broke my leg into pieces and I  could not feel it at all.,0,1,0,0,0,
122026,I felt angry when I failed in an exam about which I knew quite a  few things and I did not deserve to be plucked.,0,0,1,0,0,
122026,When my mother and father were on an excursion in Chechoslovakia  and I was at a student camp and I heard over the radio about the  events that were taking place there.,0,0,0,1,0,
122026,I felt disgust with alcohol in general when a close friend of  mine got so drunk that he didn't realize what he was doing and it  was quite shameful.,0,0,0,0,1,
122027,I felt joy when I was admitted to the Higher Agricultural  Institute.,1,0,0,0,0,
122027,I feel fear quite often but this feeling was very strong last  year when my husband was quite unexpectedly sent to the hospital.,0,1,0,0,0,
122027,That was what I felt with a teacher who put down quite unreal  marks.,0,0,1,0,0,
122027,I felt sad when a friend of mine died and I felt that something  had irrevocably gone away from me.,0,0,0,1,0,
122027,"I felt disgust with a lady teacher who used to nag, to mock, to  interrupt everyone of my fellow students each time we had a class  with her in our first year.",0,0,0,0,1,
122028,I was for the first time on a brigade this year. At that time my  sister was to bear a child. I was mad with joy when I opened the  telegram from my parents and learned I had a nephew.,1,0,0,0,0,
122028,It was some years ago when one evening some people came home and  told us my father was badly injured in an accident.,0,1,0,0,0,
122028,"I faced this feeling when I realized I wasn't admitted to the  institute in the first classifying, in spite of the high mark I  had got at the entrance examination. ",0,0,1,0,0,
122028,Always when I get separated from my friends and relatives from my  home town.,0,0,0,1,0,
122028,I feel disgust with my first boyfriend who made fun of our love  in an abominable way.,0,0,0,0,1,
122029,Naturally when I got myself discharged this was my second  birthday.,1,0,0,0,0,
122029,When I failed my first exam at the Higher Institute.,0,1,0,0,0,
122029,A nuisance used to live in our flat a month ago. I experienced  this feeling when I tried to chase her out.,0,0,1,0,0,
122029,After my father's death.,0,0,0,1,0,
122029,With an alcoholic.,0,0,0,0,1,
122030,"I felt the greatest burst of joy when after being heavily ill for  a long period, my father came back home.",1,0,0,0,0,
122030,I was terrified during an axcursion in Italy. I was lost and left  alone in this unfamiliar country.,0,1,0,0,0,
122030,I took part in a football match. The referee was extremely  partial to the opposite team. This stirred up my discontent and  anger.,0,0,1,0,0,
122030,When my first girlfriend an I left each other.,0,0,0,1,0,
122030,During a summer holiday at a bar I happened to see a dead to the  world woman.,0,0,0,0,1,
122031,When I got a message that I was employed as a nurse at a  kindergarten.,1,0,0,0,0,
122031,When I first sat for an entrance examination.,0,1,0,0,0,
122031,"When a teacher though pretending to be a highly cultivated  teacher and a man, slapped a classmate of mine in the face quite  undeservedly.",0,0,1,0,0,
122031,When I got separated from my first love.,0,0,0,1,0,
122031,"Many times, when my father used to come home drunk and maltreated  physically me and my mother.",0,0,0,0,1,
161001,Being invited out by a person I wished to get closer to. He  telephoned and invited me to go out with him the next night.,1,0,0,0,0,
161001,Watching a horror movie with friends.,0,1,0,0,0,
161001,The breakup of a relationship. After the event I was upset/sad  then angry maybe 2/3 weeks later.,0,0,1,0,0,
161001,"The funeral of a friend who was killed in a car accident. She was  of my own age, there were many of my own friends present, as well  as her family etc.",0,0,0,1,0,
161001,"Disgust for a person who treated me badly, and has treated other  people similarly - including lying, hiding facts, being  deceitful, unfair, etc.",0,0,0,0,1,
161002,Achievement of a task by a friend who had begun a new job. She  wasn't confident of handling the situation so was thinking  of  leaving the job only after 2 days employment.,1,0,0,0,0,
161002,"Walking home at night after university - part of the way, there  are ano lights and I am walking down a thoroughfare with the  thouth of no one hearing me if I have to scream.",0,1,0,0,0,
161002,When my son omits to carry out certain duties at home that he  knows needs doing.,0,0,1,0,0,
161002,When I saw my niece (5 yrs) crying in the hallway for her mother  who had passed away about a month ago.,0,0,0,1,0,
161002,With a woman who had walked into my place of employment and  urinated on the floor in front of everyone.,0,0,0,0,1,
161003,Felt joy a few years ago when I was away on holiday. And sat very  close to my best friend looking straight into the eyes.,1,0,0,0,0,
161003,I had to tell someone that I was interested in remaining celibate  and alone. And that my spiritual master strictly prohibited  sexual relations outside of marriage. This caused great fear  through lack of conviction afraid to hurt someone's feelings  despite my own being hurt in the process.,0,1,0,0,0,
161003,"In a sociology class I felt very angry towards some members of  society for exploiting the Polynesian people, dawn raids by  Police (Martin Luther King, Blacks in S.A.). But this was just a  reflection of my own shortcomings.",0,0,1,0,0,
161003,"Felt sad about some street kids in QUEII square, Aotea square.  Because they had been sniffing glue and some were very young. I  went into the role of a performing clown.",0,0,0,1,0,
161003,"I was disgusted by my paranoid attitude towards myself, my  homework at university and disgusted about my lack of retention.  Especially in learning another language.",0,0,0,0,1,
161004,"When I meet old past pupils of mine - and find they are all doing  well - I feel joy. Yesterday I met a young woman (20 yrs) I'd  taught her at 6 yrs, then at 12 yrs and hadn't seen her for last  3-4 yrs; she was no longer a waitress but a meter maid for  Council.",1,0,0,0,0,
161004,"A friend visited and made comments that my house/garden were not  as neat/tidy as in the past. I'd not seen her a year - She  implied I'd gone to the pack (I'd only been working full time,  and taking 3 University exams part time).",0,0,1,0,0,
161004,When my father a 4th/5th generation colonial (from Eng.) attacked  me verbally about my chosen partner. A man whom he discarded  because his colour skin was not white. His ultimate disgust  saddned me.,0,0,0,1,0,
161005,My 3 children - each top his class in the final exams 1984.,1,0,0,0,0,
161005,A truck (big one) nearly mowed me off the road (I was driving a  small Lazer).,0,1,0,0,0,
161005,A shop in Downtown wouldn't accept my Visa Card - before December  last year.,0,0,1,0,0,
161005,A sour looking man was beating his thin dog in Remuera.,0,0,0,0,1,
161006,When my daughter was born.,1,0,0,0,0,
161006,When my mother entered surgery for a quadruple heart bypass. I  felt intense fear at the time she was actually wheeled away.,0,1,0,0,0,
161006,When my husband got picked up in our new car for drunken driving.  We had made a pact the other would not drink and so therefore  would be the driver for the evening etc. I was not present at the  time.,0,0,1,0,0,
161006,When my grandmother died very suddenly without warning.,0,0,0,1,0,
161006,When the N.Z. rugby union announced that they would proceed with  a rugby tour of South Africa.,0,0,0,0,1,
161007,"I caught a huge eel on a fishing line which I had pulled into the  boat. I cut the line and threw the whole lot back into the water.  Later that day and about ten miles away I went swimming and  someone made the comment wondering how far eels could swim, I  abruptly ended swimming for fear at an unseen eel for a few days  until we had left the district.",0,1,0,0,0,
161007,"My partner without discussing with me the situation decided it  was time for us to have a break and went ahead and arranged his  own life for the next 6-12 months, then told me the day before it  was about to happen having been tolerant and friendly for the  preceding week.",0,0,1,0,0,
161007,"I had been living in an overseas city and made the decision to  leave the city and come home about 12 months before I met a whole  new set of friends, leaving them at the airport was sad and  traumatic as they had helped me in many ways and I knew I  wouldn't see many of them again.",0,0,0,1,0,
161010,After I had managed to fail my first year at University I was  scared as to what I was going to do with my future. I didn't want  a mundane 9-5 job and yet I didn't know if I could pay my way  through an unsubsidized year at university to settle down and  continue my studies.,0,1,0,0,0,
161010,This situation keeps occurring - when my little sister disagrees  with me or vice-versa. We have very similar temperaments and I  always end up feeling angry at her and myself for fighting so  much over unimportant trivial matters.,0,0,1,0,0,
161010,"When my grandmother, who has been living with us for 14 years,  had a stroke and was left paralysed on one side. She has been  quite close to our family and to see her suffer in this way makes  me feel really sad.",0,0,0,1,0,
161010,"A gathering of a social sports club at which they proceeded to  show pornographic videos and then afterwards (when most people  had had quite a bit to drink) carried on in a very degrading,  unmoral manner - especially females exposing and flaunting  themselves with no shame or embarassment.",0,0,0,0,1,
161012,My mother along with some of my friends gave me a surprise  birthday party - they invited a large number of my friends along  too.,1,0,0,0,0,
161012,My mother did not come home till late at night (Ages ago). Anyway  if I don't know where my parents are and when they'll be back I  start thinking that perhaps they have had an accident and are  perhaps dead.,0,1,0,0,0,
161012,Because I am the Captain of a basketball team I usually organise  a roster system so that everyone in the team can have a turn at  doing either a duty or a ref. A lot of the time the girls can't  be bothered or just forget - I usually have to fill in.,0,0,1,0,0,
161012,So as to be closer to the university I have left home and moved  into Auckland. It now seems as if I have left home - especially  my family - forever.,0,0,0,1,0,
161012,A friend of mine goes out with this guy. She sleeps with him but  is quite happy for him to play around - as well as herself.,0,0,0,0,1,
161013,Passing my pharmacy exams which meant my tertiary education for  pharmacy completed.,1,0,0,0,0,
161013,When I was in a car with my parents and friends and we had to  back up (reverse) pass a river which when I recall it (I was only  about 5 yrs) seemed we were going to fall in and drown.,0,1,0,0,0,
161013,When my boyfriend wouldn't dance with me on my graduation night  because he thought I could dance with my friends who were  friendly.,0,0,1,0,0,
161013,When my sister (really my niece) died of cancer at the age of 2  yrs after I took her to the doctor at the age of 1 and he  diagnosed it.,0,0,0,1,0,
161013,My brother gave me a beating because he could not beat me  verbally.,0,0,0,0,1,
161014,Joy for me is when all my family gather around home for special  occasions as Christmas etc. It really gives me joy to see my  family and relatives and to observe natures productivity process  which have been going on for centuries.,1,0,0,0,0,
161014,"I had this experience of fear when few people were fighting at a  social one night, which one of my relative was involved. My fear  was greatly for him because he was being assaulted badly.",0,1,0,0,0,
161014,Never really had the experience just yet - N/A.,0,0,1,0,0,
161014,"This occurred when my girlfriend and I have to finish our  relationship due to some circumstances between her and her  family. I was really sad, hurt and couldn't really find any  reason why am I still living. Is this life is all about ? This  was one of few question which crept up vividly every time I  thought about what had happened.",0,0,0,1,0,
161014,I'm very disgusted when I see people abusing their body with  drugs and alcohol. They take advantage of these things usually  for an excuse for the fantasies which they like and so they do  things stupidly and unjustly.,0,0,0,0,1,
161015,"Letting Jesus take control of my emotions i.e., ill feeling.",1,0,0,0,0,
161015,Had fear of losing husband.,0,1,0,0,0,
161015,When present boyfriend's mother approached my parents and self -  to leave her son alone - as she did not want me for a future  daughter-in-law.,0,0,1,0,0,
161015,When boyfriend could not stand up to his mother or for himself.,0,0,0,1,0,
161015,"Disgusted with boyfriend's mother - her overpowering,  over-protecting and selfish attitudes.",0,0,0,0,1,
161016,My cousin asked me to be a bridesmaid for her. This made really  happy because I was adopted into the family and her asking me  made me realise that she saw me as a cousin and not just another  person. There were other cousins she could have asked but she  asked me.,1,0,0,0,0,
161016,That if ever I was really naughty I would be sent away from my  Mum and Dad to another family. I was fostered from age 5 and  didn't get to Mum and Dad until I was 6 and then legally adopted  at 14.,0,1,0,0,0,
161016,(1) My father died. (2) My natural father contacted me a year  after my father died and this angered me more as I thought he  should be dead and not my father.,0,0,1,0,0,
161016,My father died. I was away at the time and did not know until two  days after.,0,0,0,1,0,
161016,A child told me she had been sexually abused by her step-father.  I only knew the child and had not come into contact with either  parent. I tried to do what was best for the child. The event and  the stepfather disgusted me.,0,0,0,0,1,
161017,Joy at meeting a woman I love very much.,1,0,0,0,0,
161017,When approached by a gang of youths in town at night.,0,1,0,0,0,
161017,"When a man, a stranger to me, personally insulted a close woman  friend of mine in public.",0,0,1,0,0,
161017,After my father died suddenly of a heart attack.,0,0,0,1,0,
161017,When a man spoke very sexistly in the company of some friends of  mine.,0,0,0,0,1,
161018,"When my lover and I felt like we had gone full circle. And our  relationship was new, fresh, vital etc. once again.",1,0,0,0,0,
161018,"My daughter was 2 yrs she went up to a colt tried to hit it. It  turned on her and kicked her over the heart, sent her flying  through the air. I left my mother and sister to deal to her as  they are nurses. I felt I didn't want to know if she was going to  die, it was just too much.",0,1,0,0,0,
161018,"My anger is with men, their inability to be human (not all men).",0,0,1,0,0,
161018,"The saddest I've ever been was when my lover was killed,  hitch-hiking to work.",0,0,0,1,0,
161018,With the N.Z. Rugby Union wanting to send the All Blacks to South  Africa.,0,0,0,0,1,
161019,"I walked up the main street of Auckland at 10 o'clock at night. I  expected it to be very active with people, gangs, fast cars etc,  thought it was actually quite quiet, though also oppressive. I  walked about half a mile and bought a drink along the way.",0,1,0,0,0,
161019,Someone in my family (my brother I suspected) ate a bun which I  had made for myself. It was during a long telephone call after I  had just made it and put it in the oven warming drawer.,0,0,1,0,0,
161019,"Sitting in a bus, I heard behind, the voice of a girl I was  friendly with. After her talking for some time with another girl  I decided it wasn't her in fact that someone miming her, which it  was when I finally looked. I was talking to a friend at the time.",0,0,0,1,0,
161019,Having moved into a flat within the last week I felt some disgust  that a bathroom tap had been left to drip with a faulty fawcet.,0,0,0,0,1,
161020,"My friend replying to my letter and again saying he was attracted  to me and suggesting we write, talk and get together and see how  things went and his suggestion that I could ring and doing that it  was really good - though really insane conversation.",1,0,0,0,0,
161020,"Being sexually assaulted (not rape, but passionate kissing) by a  friend's father - he stopped when he was driving me home. I  hadn't wanted the lift, had refused 3 times, and then felt it'd  be rude to refuse again. Was really afraid of what he might do.",0,1,0,0,0,
161020,"I live by myself and a few weeks ago was woke by a man on the end  of my bed coming up my bed at me. I was really angry, told him to  get out. He was surprised, hesitated; I started to move towards  him and he backed off - kept telling him - loudly, but firmly to  go. Because I'd got the initiative, I succeeded. A very powerful  message.",0,0,1,0,0,
161025,"When during a social evening with my father, brother, sister,  close friend and my father's 2nd wife - I had an argument with my  father, who abused my friend who was sticking up for me.",0,0,1,0,0,
161025,When the girl whom I have lusted after expressed reciprocal  feelings and then days later changed her mind.,0,0,0,1,0,
161025,When a close friend wilfully cheated me.,0,0,0,0,1,
161026,Girlfriend arriving back from overseas and picking her up from  airport. When she finally appeared from customs and we came in  contact again.,1,0,0,0,0,
161026,Fear of punishment for having broken an item of value to my  parents.,0,1,0,0,0,
161026,That a friend had been badly beaten and stabbed many times and  the person that did it got away without any punishment from the  law.,0,0,1,0,0,
161026,The death of an animal we had reared.,0,0,0,1,0,
161026,Finding that a girlfriend of mine was a prostitute and had been  seeing many others during our relationship.,0,0,0,0,1,
161027,The feeling of joy when again I had confessed my sin and  experienced God's forgiving grace and cleansing power - total  enlightenment and freedome - bliss.,1,0,0,0,0,
161027,"Riding through a bush fire on an island of Australia - on a  pushbike as a little boy - all alone, lost and surrounded by  smouldering wood and flame.",0,1,0,0,0,
161027,"When bicycling along, a courier van started to tail me very close  - I sped up and moved over and he just did the same. I reacted  violently, much physical responding in the dangerous situation.",0,0,1,0,0,
161027,My cat was sick and I had to take him to the vet to be put down -  no one else there to do it.,0,0,0,1,0,
161027,When someone I had had a relationship (purely sexual) with came  up to me after I had used her and acted as if nothing had  changed.,0,0,0,0,1,
161028,First time I slept with my present girlfriend. Had been best  friends for a year but had been hesitant about getting involved  emotionally.,1,0,0,0,0,
161028,Waiting for a taxi - when within 1/2 an hour two separate people  challenged me to fight for no apparent reason except they were  drunk.,0,1,0,0,0,
161028,Deliberately provoked by someone close. Angered by the  deliberation not the provocation.,0,0,1,0,0,
161028,My girlfriend let me down badly 3 times in one week. These  instances summed up all the negative aspects of our relationship  which at the time seemed doomed to fail.,0,0,0,1,0,
161028,A close friend took part in a racist violent action.,0,0,0,0,1,
161029,"Hearing that I had been successful in getting a position whereby  my financial, physical, spiritual and emotional needs will be  well catered for. This position fulfils a lot of my aims for the  last five years of my life.",1,0,0,0,0,
161029,"When I decided to leave my steady, secure employment to come to  university. Because I didn't know if I could cope with all the  requirements of study and also being older I didn't know if I  would enjoy mixing with younger people, also financial  insecurity.",0,1,0,0,0,
161029,When a close friend failed to live up to the expectations I had  of him - thereby causing pain to his spouse. I believe that my  anger was probably a reaction of fear that I wouldn't be able to  live up to my own expectations.,0,0,1,0,0,
161029,"Departure of a very close friend - for a long stay overseas,  sharing in the sorrow of her parents who were left behind.",0,0,0,1,0,
161029,I get disgusted with the inherent racist attitudes of my  brother-in-law in putting down various ethnic groups and also my  unwillingness to challenge him about these attitudes in order to  keep the peace.,0,0,0,0,1,
161030,Hearing Fran Wilde introduce the Bill.,1,0,0,0,0,
161030,Being harrassed for being gay; suggestions of being physically  beaten - acting as informal bouncer in a gay bar.,0,1,0,0,0,
161030,Landlord putting up rents sneakly and slimily.,0,0,1,0,0,
161030,Listening and watching a tape of someone with AIDS being  prejudiced against at a counselling course on AIDS with 20  others.,0,0,0,1,0,
161030,Hearing Norman Jones get hysterical in Parliament about law  reform (on the radio - listening with 2 others).,0,0,0,0,1,
161031,Won a prize for effort.,1,0,0,0,0,
161031,Assaulted by drunken neighbour.,0,1,0,0,0,
161031,I was playing in a football tournament and saw the rules openly  disregarded.,0,0,1,0,0,
161031,Death of brother.,0,0,0,1,0,
161031,Reading literature on AIDS/homosexuality.,0,0,0,0,1,
161032,I was watching a movie alone - it was a horror movie. The music  was a deep pulsing type - not really music. And a light flashed  on and off. It was in the complete darkness of a movie theatre  that was almost empty.,0,1,0,0,0,
161032,"My sister and I were fighting as usual. She's older tham I am,  bigger built and stronger I couldn't win in a physical battle and  in a verbal battle I couldn't seem to get through to her to  really hurt her.",0,0,1,0,0,
161032,"My paternal grandmother had died. We weren't close but she was  blood. I didn't cry but I was sad, partly due to her death and  partly I think, due to the fact that I couldn't/didn't cry.",0,0,0,1,0,
161032,My older sister used to pick on my brothers and sisters all of  whom were younger than her. On one occasion my brother did  something my sister didn't like. A full-scale battle began.,0,0,0,0,1,
161033,Winning a rowing race at a Karapiro regatta. With 7 other  friends.,1,0,0,0,0,
161033,"Being alone in Europe and having to catch a train and bus to the  airport, then board the plane alone.",0,1,0,0,0,
161033,At school teacher for not allowing us to go out on New Year's Eve  when on a class trip overseas.,0,0,1,0,0,
161033,I was in a car accident on the way back from a weekend rowing  regatta we'd won. 5 others were in the car. I thought I'd never  be able to row again.,0,0,0,1,0,
161033,Our boarder burping after meals !,0,0,0,0,1,
161034,When I won a position on the track-team for the trans-tasman  games when I was eleven.,1,0,0,0,0,
161034,When I was jumped by three men in a deserted area.,0,1,0,0,0,
161034,Once a person in authority (school teacher) was telling blatant  lies about me and the headmistress would not let me defend  myself. She was also telling lies about other members of my  family.,0,0,1,0,0,
161034,When my mother died.,0,0,0,1,0,
161034,When somebody who had been a bully and had acted cruelly to  others who were unable to defend themselves was taken down a few  notches and he began to grovel. I was disgusted with his  grovelling and the manner in which he had treated others.,0,0,0,0,1,
161035,Easter holiday - I had been working weekends and had just left.,1,0,0,0,0,
161035,Haven't been frightened for ages.,0,1,0,0,0,
161035,I visited a special education school. The headmaster applied a  policy of strict positive - negative reinforcement to the  children involved. Children who measured up to his standards were  made a fuss of - children who didn't were ignored.,0,0,1,0,0,
161035,I felt sad with the two situations I described before. The cat  and the school. Sadness was intermingled with the other feelings.,0,0,0,1,0,
161035,"Next door nieghbour ran over his cat in driveway, he tried to  finish it off with a flat shovel. I would have taken cat to  veterinary to either kill humanely or cure.",0,0,0,0,1,
161036,"Getting my kitten, found at work several years ago, taking him  home in a box on my motorbike, showing it to my defacto.",1,0,0,0,0,
161036,Obscene phone call where the person knew my name.,0,1,0,0,0,
161036,At work being shifted to another area.,0,0,1,0,0,
161036,"Enrolling at varsity, being told I couldn't get in to certain  papers.",0,0,0,1,0,
161036,Noticing my flat had maggotts !,0,0,0,0,1,
161037,When I was finally able to return to a job that I enjoyed doing  after several months absence (I was not needed during this time).,1,0,0,0,0,
161037,When I was attacked by a teenage boy and had my wallet stolen.,0,1,0,0,0,
161037,Someone who was speeding was forced to slow down when I pulled  out onto the road and proceeded to abuse me at the next set of  traffic lights.,0,0,1,0,0,
161037,When someone I was close to became a paranoid schizophrenic and I  was unable to see this person because of the situation.,0,0,0,1,0,
161037,"When someone whom I considered my friend, without telling me he  was annoyed, proceeded to ignore me for several meets with no  apparent reason.",0,0,0,0,1,
161038,At my wedding - standing with the man I love and acknowledging  that fact to members of family and friends.,1,0,0,0,0,
161038,As a result of breaking the indicator light as mentioned  for guilt.,0,1,0,0,0,
161038,Arriving home from work after a long and tiring day to find no  dinner prepared as I had expected.,0,0,1,0,0,
161038,At the death of my husband's father's mother which occurred  during university examinations and therefore I was unable to  attend her funeral.,0,0,0,1,0,
161038,With a Manager who insists on making crude innuendos pertaining  to sex.,0,0,0,0,1,
161039,Waking in morning (early morning) and having whole day to myself.,1,0,0,0,0,
161039,Being driven by friend who suddenly swerved and skidded a little.  It was night and on a long trip. We ended up on side of road.,0,1,0,0,0,
161039,Friend (male) hinted that my talking to other men at a pub was  immoral. He implied that I should remain only with my boyfriend  the entire evening.,0,0,1,0,0,
161039,On rising. No apparent reason.,0,0,0,1,0,
161040,When my first niece was born.,1,0,0,0,0,
161040,In a flat in Sydney - rough area at home on my own - the flat had  been burgled the night before and no way of locking the door.,0,1,0,0,0,
161040,When the bus driver failed to stop and pick me up at a bus stop.,0,0,1,0,0,
161040,When my uncle died of leukemia at age 35.,0,0,0,1,0,
161040,Watching an alcoholic woman who was approaching everyone at the  wharf for cigarettes - a prostitute in Auckland (elderly).,0,0,0,0,1,
161041,"When I went to the pub with a large group of friends, we drank  and danced.",1,0,0,0,0,
161041,Watched a horror movie which involved sexual attacks on women.,0,1,0,0,0,
161041,My boyfriend promised to take me to see a game of tennis and rang  saying he was going to the pub with some of his friends instead.,0,0,1,0,0,
161041,My mother was unwell and went for many cancer tests. She spent  time in hospital being opened and closed many times.,0,0,0,1,0,
161041,"I was driving along and saw this young guy urinating into the  gutter, in broad daylight.",0,0,0,0,1,
161042,Birth of children.,1,0,0,0,0,
161042,Being alone at night.,0,1,0,0,0,
161042,In a hurry to get to lectures and the car would not start.,0,0,1,0,0,
161042,When grandfather died.,0,0,0,1,0,
161042,Obscene phone calls.,0,0,0,0,1,
161043,Thought had discovered true love.,1,0,0,0,0,
161043,Stopped at lights in Mangere late one Friday night on way home  from work. Alone in car when someone came up behind the car and  started banging and shaking it. Light was red and had nowhere to  go until light changed. When green I took off.,0,1,0,0,0,
161043,When fired unjustly from a job as casual bar-person. Charged with  giving away free drinks. Not done so and had witnesses to prove  it - both patrons and bar staff. Other staff were supportive.,0,0,1,0,0,
161043,Close friend leave to go overseas for an indefinite period.  Farewell scene at airport.,0,0,0,1,0,
161043,When employer made a pass at me whilst I was at work.,0,0,0,0,1,
161044,Receiving understanding from within self of a subject I had  previously wished to understand better.,1,0,0,0,0,
161044,To talk in a meeting - expound my thoughts on a subject. Fear  delayed me acting to do this.,0,1,0,0,0,
161044,Towards wife's laziness in not performing her usual duties  because of television watching.,0,0,1,0,0,
161044,Watching suffering in Third World country.,0,0,0,1,0,
161044,Observation of people lost in the profit motive - i.e. business  managers to their actions esp.,0,0,0,0,1,
161045,Meeting best friend at the airport (boyfriend) who I had missed  terribly.,1,0,0,0,0,
